Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,collected_by,Collection_Date,replicate,variety
SRR11091167,RNA-Seq,86,2619645226,PRJNA557253,SAMN14113548,Plant,990028685,JOHNS HOPKINS UNIVERSITY,public,BGV007992,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729917,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97277,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:34:00Z,1,BGV007992_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091168,RNA-Seq,86,4239290708,PRJNA557253,SAMN14113547,Plant,1586784248,JOHNS HOPKINS UNIVERSITY,public,BGV007992,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729916,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97276,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:36:00Z,1,BGV007992_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091169,RNA-Seq,86,514065172,PRJNA557253,SAMN14113546,Plant,193764650,JOHNS HOPKINS UNIVERSITY,public,BGV007992,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729915,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97275,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV007992_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091170,RNA-Seq,86,395236736,PRJNA557253,SAMN14113545,Plant,147967721,JOHNS HOPKINS UNIVERSITY,public,BGV006906,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729914,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97274,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV006906_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091171,RNA-Seq,86,522826680,PRJNA557253,SAMN14113428,Plant,222836540,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729913,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,19_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC2910_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091172,RNA-Seq,86,448640242,PRJNA557253,SAMN14113544,Plant,170386752,JOHNS HOPKINS UNIVERSITY,public,BGV006906,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729912,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97273,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV006906_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091173,RNA-Seq,86,259667884,PRJNA557253,SAMN14113543,Plant,98632429,JOHNS HOPKINS UNIVERSITY,public,BGV006906,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729911,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97272,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV006906_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091174,RNA-Seq,86,154845838,PRJNA557253,SAMN14113542,Plant,58546235,JOHNS HOPKINS UNIVERSITY,public,EA00371,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729910,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97271,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,EA00371_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091175,RNA-Seq,86,312555906,PRJNA557253,SAMN14113541,Plant,118357210,JOHNS HOPKINS UNIVERSITY,public,EA00371,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729909,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97269,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:20:00Z,1,EA00371_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091176,RNA-Seq,86,559110768,PRJNA557253,SAMN14113540,Plant,209537077,JOHNS HOPKINS UNIVERSITY,public,EA00371,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729908,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97268,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,EA00371_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091177,RNA-Seq,86,476116726,PRJNA557253,SAMN14113539,Plant,177933409,JOHNS HOPKINS UNIVERSITY,public,LA2463,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729907,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97267,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LA2463_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091178,RNA-Seq,86,389832496,PRJNA557253,SAMN14113538,Plant,145777085,JOHNS HOPKINS UNIVERSITY,public,LA2463,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729906,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97266,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,LA2463_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091179,RNA-Seq,86,438365822,PRJNA557253,SAMN14113537,Plant,166373290,JOHNS HOPKINS UNIVERSITY,public,LA2463,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729905,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97265,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,LA2463_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091180,RNA-Seq,86,345540776,PRJNA557253,SAMN14113536,Plant,129377128,JOHNS HOPKINS UNIVERSITY,public,EA00940,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729904,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97264,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,EA00940_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091181,RNA-Seq,86,325432256,PRJNA557253,SAMN14113508,Plant,122530506,JOHNS HOPKINS UNIVERSITY,public,EA01640,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729903,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97236,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,EA01640_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091182,RNA-Seq,86,295235076,PRJNA557253,SAMN14113507,Plant,111992239,JOHNS HOPKINS UNIVERSITY,public,EA01640,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729902,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97235,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,EA01640_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091183,RNA-Seq,86,346091176,PRJNA557253,SAMN14113506,Plant,146099130,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729901,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,474_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV012615_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091184,RNA-Seq,86,596319872,PRJNA557253,SAMN14113505,Plant,248364692,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729900,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,474_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV012615_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091185,RNA-Seq,86,301119454,PRJNA557253,SAMN14113424,Plant,125966600,JOHNS HOPKINS UNIVERSITY,public,TR00019,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729899,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,18_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,TR00019_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091186,RNA-Seq,86,492625630,PRJNA557253,SAMN14113504,Plant,206372005,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729898,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,474_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV012615_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091187,RNA-Seq,86,497125838,PRJNA557253,SAMN14113503,Plant,206722395,JOHNS HOPKINS UNIVERSITY,public,BGV012615,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729897,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,474_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV012615_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091188,RNA-Seq,86,350894964,PRJNA557253,SAMN14113502,Plant,148481785,JOHNS HOPKINS UNIVERSITY,public,PI129033,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Cotyledon with 2 visible true leaves,SRX7729896,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,473_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,PI129033_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091189,RNA-Seq,86,276748172,PRJNA557253,SAMN14113501,Plant,118125403,JOHNS HOPKINS UNIVERSITY,public,PI129033,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729895,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,473_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,PI129033_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091190,RNA-Seq,86,385529486,PRJNA557253,SAMN14113500,Plant,165418140,JOHNS HOPKINS UNIVERSITY,public,PI129033,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729894,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,473_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,PI129033_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091191,RNA-Seq,86,434571846,PRJNA557253,SAMN14113499,Plant,182781058,JOHNS HOPKINS UNIVERSITY,public,PI129033,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729893,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,473_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,PI129033_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091192,RNA-Seq,86,280244072,PRJNA557253,SAMN14113498,Plant,116679494,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",Cotyledon with 2 visible true leaves,SRX7729892,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,472_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV008042_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091193,RNA-Seq,86,308626308,PRJNA557253,SAMN14113497,Plant,128687420,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729891,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,472_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:21:00Z,1,BGV008042_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091194,RNA-Seq,86,367355364,PRJNA557253,SAMN14113496,Plant,153466974,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729890,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,472_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV008042_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091195,RNA-Seq,86,308558454,PRJNA557253,SAMN14113495,Plant,131463672,JOHNS HOPKINS UNIVERSITY,public,BGV008042,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729889,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,472_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV008042_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091196,RNA-Seq,86,345474470,PRJNA557253,SAMN14113423,Plant,143901945,JOHNS HOPKINS UNIVERSITY,public,TR00019,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729888,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,18_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,TR00019_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091197,RNA-Seq,86,474198410,PRJNA557253,SAMN14113494,Plant,201523155,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729887,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,471_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV006865_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091198,RNA-Seq,86,330251094,PRJNA557253,SAMN14113493,Plant,139581836,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729886,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,471_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV006865_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091199,RNA-Seq,86,349734222,PRJNA557253,SAMN14113492,Plant,150064390,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Cotyledon with 2 visible true leaves,SRX7729885,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,471_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV006865_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091200,RNA-Seq,86,422870686,PRJNA557253,SAMN14113491,Plant,174877321,JOHNS HOPKINS UNIVERSITY,public,BGV006865,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729884,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,471_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV006865_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091201,RNA-Seq,86,469424550,PRJNA557253,SAMN14113490,Plant,194495688,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729883,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,470_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV008108_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091202,RNA-Seq,86,549121094,PRJNA557253,SAMN14113489,Plant,230539880,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729882,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,470_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV008108_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091203,RNA-Seq,86,487866046,PRJNA557253,SAMN14113488,Plant,202220887,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729881,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,470_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,BGV008108_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091204,RNA-Seq,86,367779946,PRJNA557253,SAMN14113487,Plant,154012861,JOHNS HOPKINS UNIVERSITY,public,BGV008108,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729880,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,470_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,BGV008108_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091205,RNA-Seq,86,289797124,PRJNA557253,SAMN14113514,Plant,108522318,JOHNS HOPKINS UNIVERSITY,public,EA02054,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729879,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97242,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,EA02054_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091206,RNA-Seq,86,296930136,PRJNA557253,SAMN14113513,Plant,111735534,JOHNS HOPKINS UNIVERSITY,public,EA02054,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729878,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97241,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,EA02054_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091207,RNA-Seq,86,200823244,PRJNA557253,SAMN14113512,Plant,76024047,JOHNS HOPKINS UNIVERSITY,public,TR00003,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729877,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97240,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,TR00003_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091208,RNA-Seq,86,174213382,PRJNA557253,SAMN14113511,Plant,66505703,JOHNS HOPKINS UNIVERSITY,public,TR00003,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729876,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97239,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,TR00003_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091209,RNA-Seq,86,345548430,PRJNA557253,SAMN14113510,Plant,129179348,JOHNS HOPKINS UNIVERSITY,public,TR00003,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729875,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97238,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,TR00003_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091210,RNA-Seq,86,263079676,PRJNA557253,SAMN14113509,Plant,98682156,JOHNS HOPKINS UNIVERSITY,public,EA01640,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729874,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97237,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,EA01640_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091211,RNA-Seq,86,351554584,PRJNA557253,SAMN14113535,Plant,132600000,JOHNS HOPKINS UNIVERSITY,public,EA00940,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729873,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97263,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,EA00940_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
